districtid,timeid,active-cases,stateid
TN_Theni,9,0,TN
TN_Thiruvallur,9,0,TN
KL_Thiruvananthapuram,9,0,KL
TN_Thiruvarur,9,0,TN
TN_Thoothukkudi,9,0,TN
MN_Thoubal,9,0,MN
KL_Thrissur,9,0,KL
MP_Tikamgarh,9,1,MP
AS_Tinsukia,9,0,AS
AR_Tirap,9,0,AR
TN_Tiruchirappalli,9,0,TN
TN_Tirunelveli,9,0,TN
TN_Tiruppur,9,0,TN
TN_Tiruvannamalai,9,0,TN
RJ_Tonk,9,52,RJ
NL_Tuensang,9,7,NL
KA_Tumakuru,9,0,KA
RJ_Udaipur,9,184,RJ
AS_Udalguri,9,0,AS
UT_Udham Singh Nagar,9,29,UT
JK_Udhampur,9,13,JK
KA_Udupi,9,0,KA
MP_Ujjain,9,113,MP
MN_Ukhrul,9,0,MN
MP_Umaria,9,0,MP
HP_Una,9,70,HP
UP_Unnao,9,10,UP
TR_Unokoti,9,0,TR
AR_Upper Dibang Valley,9,0,AR
AR_Upper Siang,9,0,AR
AR_Upper Subansiri,9,0,AR
CT_Uttar Bastar Kanker,9,79,CT
WB_Uttar Dinajpur,9,0,WB
KA_Uttara Kannada,9,0,KA
UT_Uttarkashi,9,131,UT
GJ_Vadodara,9,104,GJ
BR_Vaishali,9,0,BR
GJ_Valsad,9,0,GJ
UP_Varanasi,9,72,UP
TN_Vellore,9,70,TN
MP_Vidisha,9,0,MP
TG_Vikarabad,9,0,TG
TN_Viluppuram,9,0,TN
TN_Virudhunagar,9,32,TN
AP_Visakhapatnam,9,0,AP
AP_Vizianagaram,9,0,AP
TG_Wanaparthy,9,0,TG
TG_Warangal Rural,9,0,TG
TG_Warangal Urban,9,0,TG
MH_Wardha,9,0,MH
MH_Washim,9,131,MH
KL_Wayanad,9,960,KL
DL_West Delhi,9,0,DL
ML_West Garo Hills,9,0,ML
AP_West Godavari,9,0,AP
ML_West Jaintia Hills,9,55,ML
AR_West Kameng,9,0,AR
AS_West Karbi Anglong,9,0,AS
ML_West Khasi Hills,9,0,ML
AR_West Siang,9,0,AR
SK_West Sikkim,9,0,SK
JH_West Singhbhum,9,0,JH
TR_West Tripura,9,0,TR
NL_Wokha,9,10,NL
AP_Y.S.R. Kadapa,9,0,AP
TG_Yadadri Bhuvanagiri,9,0,TG
KA_Yadgir,9,0,KA
HR_Yamunanagar,9,20,HR
MH_Yavatmal,9,0,MH
NL_Zunheboto,9,1,NL
TG_Adilabad,10,0,TG
MP_Agar Malwa,10,0,MP
UP_Agra,10,0,UP
GJ_Ahmedabad,10,0,GJ
MH_Ahmednagar,10,0,MH
MZ_Aizawl,10,0,MZ
RJ_Ajmer,10,60,RJ
MH_Akola,10,19,MH
KL_Alappuzha,10,429,KL
UP_Aligarh,10,0,UP
WB_Alipurduar,10,0,WB
MP_Alirajpur,10,0,MP
UT_Almora,10,0,UT
RJ_Alwar,10,0,RJ
HR_Ambala,10,0,HR
UP_Ambedkar Nagar,10,9,UP
UP_Amethi,10,0,UP
MH_Amravati,10,0,MH
GJ_Amreli,10,0,GJ
PB_Amritsar,10,0,PB
UP_Amroha,10,0,UP
GJ_Anand,10,0,GJ
AP_Anantapur,10,0,AP
JK_Anantnag,10,0,JK
OR_Angul,10,0,OR
AR_Anjaw,10,0,AR
MP_Anuppur,10,0,MP
BR_Araria,10,0,BR
GJ_Aravalli,10,0,GJ
TN_Ariyalur,10,0,TN
BR_Arwal,10,11,BR
MP_Ashoknagar,10,0,MP
UP_Auraiya,10,0,UP
UP_Ayodhya,10,59,UP
UP_Azamgarh,10,0,UP
KA_Bagalkote,10,0,KA
UT_Bageshwar,10,0,UT
UP_Baghpat,10,0,UP
UP_Bahraich,10,0,UP
AS_Baksa,10,0,AS
MP_Balaghat,10,0,MP
OR_Balangir,10,12,OR
OR_Balasore,10,0,OR
KA_Ballari,10,0,KA
UP_Ballia,10,0,UP
CT_Balod,10,0,CT
CT_Baloda Bazar,10,0,CT
CT_Bametara,10,0,CT
GJ_Banaskantha,10,0,GJ
UP_Banda,10,0,UP
JK_Bandipora,10,0,JK
BR_Banka,10,36,BR
WB_Bankura,10,0,WB
RJ_Banswara,10,0,RJ
UP_Barabanki,10,0,UP
JK_Baramulla,10,0,JK
RJ_Baran,10,0,RJ
UP_Bareilly,10,0,UP
OR_Bargarh,10,8,OR
RJ_Barmer,10,0,RJ
PB_Barnala,10,0,PB
AS_Barpeta,10,0,AS
MP_Barwani,10,0,MP
CT_Bastar,10,0,CT
UP_Basti,10,0,UP
PB_Bathinda,10,0,PB
MH_Beed,10,0,MH
BR_Begusarai,10,75,BR
KA_Belagavi,10,0,KA
KA_Bengaluru Rural,10,0,KA
KA_Bengaluru Urban,10,0,KA
MP_Betul,10,16,MP
UP_Bhadohi,10,0,UP
TG_Bhadradri Kothagudem,10,0,TG
OR_Bhadrak,10,0,OR
BR_Bhagalpur,10,0,BR
MH_Bhandara,10,0,MH
RJ_Bharatpur,10,0,RJ
GJ_Bharuch,10,0,GJ
GJ_Bhavnagar,10,0,GJ
RJ_Bhilwara,10,0,RJ
MP_Bhind,10,0,MP
HR_Bhiwani,10,0,HR
BR_Bhojpur,10,14,BR
MP_Bhopal,10,0,MP
CT_Bijapur,10,0,CT
UP_Bijnor,10,0,UP
RJ_Bikaner,10,0,RJ
WB_Birbhum,10,0,WB
MN_Bishnupur,10,0,MN
AS_Biswanath,10,0,AS
JH_Bokaro,10,0,JH
AS_Bongaigaon,10,0,AS
GJ_Botad,10,0,GJ
OR_Boudh,10,0,OR
UP_Budaun,10,11,UP
JK_Budgam,10,0,JK
UP_Bulandshahr,10,0,UP
MH_Buldhana,10,0,MH
RJ_Bundi,10,0,RJ
MP_Burhanpur,10,2,MP
BR_Buxar,10,0,BR
AS_Cachar,10,0,AS
DL_Central Delhi,10,0,DL
KA_Chamarajanagara,10,0,KA
HP_Chamba,10,0,HP
UT_Chamoli,10,0,UT
UT_Champawat,10,0,UT
MZ_Champhai,10,0,MZ
UP_Chandauli,10,0,UP
MN_Chandel,10,0,MN
CH_Chandigarh,10,0,CH
MH_Chandrapur,10,0,MH
AR_Changlang,10,0,AR
AS_Charaideo,10,0,AS
HR_Charkhi Dadri,10,0,HR
JH_Chatra,10,0,JH
TN_Chennai,10,0,TN
MP_Chhatarpur,10,0,MP
MP_Chhindwara,10,19,MP
GJ_Chhota Udaipur,10,0,GJ
KA_Chikkaballapura,10,0,KA
KA_Chikkamagaluru,10,0,KA
AS_Chirang,10,0,AS
KA_Chitradurga,10,0,KA
UP_Chitrakoot,10,0,UP
AP_Chittoor,10,0,AP
RJ_Chittorgarh,10,0,RJ
MN_Churachandpur,10,0,MN
RJ_Churu,10,0,RJ
TN_Coimbatore,10,0,TN
WB_Cooch Behar,10,0,WB
TN_Cuddalore,10,0,TN
OR_Cuttack,10,0,OR
DN_Dadra and Nagar Haveli,10,0,DN
GJ_Dahod,10,0,GJ
WB_Dakshin Dinajpur,10,0,WB
KA_Dakshina Kannada,10,19,KA
DN_Daman,10,0,DN
MP_Damoh,10,10,MP
GJ_Dang,10,18,GJ
BR_Darbhanga,10,25,BR
WB_Darjeeling,10,0,WB
AS_Darrang,10,0,AS
MP_Datia,10,0,MP
RJ_Dausa,10,0,RJ
KA_Davanagere,10,0,KA
UT_Dehradun,10,0,UT
OR_Deogarh,10,3,OR
JH_Deoghar,10,0,JH
UP_Deoria,10,0,UP
GJ_Devbhumi Dwarka,10,0,GJ
MP_Dewas,10,0,MP
TR_Dhalai,10,0,TR
CT_Dhamtari,10,0,CT
JH_Dhanbad,10,7,JH
MP_Dhar,10,0,MP
TN_Dharmapuri,10,0,TN
KA_Dharwad,10,17,KA
AS_Dhemaji,10,0,AS
OR_Dhenkanal,10,0,OR
RJ_Dholpur,10,0,RJ
AS_Dhubri,10,0,AS
MH_Dhule,10,133,MH
AS_Dibrugarh,10,0,AS
AS_Dima Hasao,10,0,AS
NL_Dimapur,10,0,NL
TN_Dindigul,10,0,TN
MP_Dindori,10,0,MP
DN_Diu,10,0,DN
JK_Doda,10,0,JK
JH_Dumka,10,0,JH
RJ_Dungarpur,10,0,RJ
CT_Durg,10,0,CT
BR_East Champaran,10,0,BR
DL_East Delhi,10,0,DL
ML_East Garo Hills,10,0,ML
AP_East Godavari,10,0,AP
ML_East Jaintia Hills,10,9,ML
AR_East Kameng,10,0,AR
ML_East Khasi Hills,10,0,ML
AR_East Siang,10,0,AR
SK_East Sikkim,10,0,SK
JH_East Singhbhum,10,0,JH
KL_Ernakulam,10,1754,KL
TN_Erode,10,0,TN
UP_Etah,10,0,UP
UP_Etawah,10,0,UP
HR_Faridabad,10,0,HR
PB_Faridkot,10,0,PB
UP_Farrukhabad,10,0,UP
HR_Fatehabad,10,0,HR
PB_Fatehgarh Sahib,10,0,PB
UP_Fatehpur,10,0,UP
PB_Fazilka,10,0,PB
PB_Ferozepur,10,0,PB
UP_Firozabad,10,0,UP
KA_Gadag,10,0,KA
MH_Gadchiroli,10,0,MH
OR_Gajapati,10,49,OR
JK_Ganderbal,10,0,JK
GJ_Gandhinagar,10,0,GJ
RJ_Ganganagar,10,0,RJ
OR_Ganjam,10,0,OR
JH_Garhwa,10,0,JH
CT_Gariaband,10,0,CT
UP_Gautam Buddha Nagar,10,0,UP
BR_Gaya,10,0,BR
UP_Ghaziabad,10,0,UP
UP_Ghazipur,10,0,UP
GJ_Gir Somnath,10,0,GJ
JH_Giridih,10,0,JH
AS_Goalpara,10,0,AS
JH_Godda,10,0,JH
AS_Golaghat,10,0,AS
TR_Gomati,10,0,TR
UP_Gonda,10,0,UP
MH_Gondia,10,0,MH
BR_Gopalganj,10,0,BR
UP_Gorakhpur,10,0,UP
JH_Gumla,10,30,JH
MP_Guna,10,0,MP
AP_Guntur,10,0,AP
PB_Gurdaspur,10,0,PB
HR_Gurugram,10,0,HR
MP_Gwalior,10,0,MP
AS_Hailakandi,10,0,AS
RJ_Hanumangarh,10,0,RJ
UP_Hapur,10,0,UP
MP_Harda,10,7,MP
UP_Hardoi,10,0,UP
UT_Haridwar,10,0,UT
KA_Hassan,10,0,KA
UP_Hathras,10,0,UP
KA_Haveri,10,0,KA
JH_Hazaribagh,10,0,JH
MH_Hingoli,10,49,MH
HR_Hisar,10,0,HR
AS_Hojai,10,0,AS
WB_Hooghly,10,0,WB
MP_Hoshangabad,10,11,MP
PB_Hoshiarpur,10,0,PB
WB_Howrah,10,0,WB
TG_Hyderabad,10,0,TG
KL_Idukki,10,1364,KL
MN_Imphal East,10,0,MN
MN_Imphal West,10,0,MN
MP_Indore,10,0,MP
MP_Jabalpur,10,0,MP
TG_Jagtial,10,0,TG
RJ_Jaipur,10,0,RJ
RJ_Jaisalmer,10,0,RJ
OR_Jajpur,10,10,OR
PB_Jalandhar,10,0,PB
UP_Jalaun,10,0,UP
MH_Jalgaon,10,0,MH
MH_Jalna,10,0,MH
RJ_Jalore,10,0,RJ
WB_Jalpaiguri,10,0,WB
JK_Jammu,10,0,JK
GJ_Jamnagar,10,0,GJ
JH_Jamtara,10,0,JH
BR_Jamui,10,0,BR
TG_Jangaon,10,0,TG
CT_Jashpur,10,74,CT
UP_Jaunpur,10,0,UP
TG_Jayashankar Bhupalapally,10,0,TG
BR_Jehanabad,10,0,BR
MP_Jhabua,10,0,MP
HR_Jhajjar,10,0,HR
RJ_Jhalawar,10,7,RJ
UP_Jhansi,10,0,UP
WB_Jhargram,10,0,WB
OR_Jharsuguda,10,8,OR
RJ_Jhunjhunu,10,4,RJ
HR_Jind,10,0,HR
MN_Jiribam,10,0,MN
RJ_Jodhpur,10,0,RJ
TG_Jogulamba Gadwal,10,0,TG
AS_Jorhat,10,0,AS
GJ_Junagadh,10,0,GJ
CT_Kabeerdham,10,0,CT
BR_Kaimur,10,17,BR
HR_Kaithal,10,0,HR
MN_Kakching,10,0,MN
KA_Kalaburagi,10,17,KA
OR_Kalahandi,10,0,OR
WB_Kalimpong,10,0,WB
TN_Kallakurichi,10,7,TN
TG_Kamareddy,10,0,TG
MN_Kamjong,10,0,MN
AR_Kamle,10,1,AR
AS_Kamrup,10,0,AS
AS_Kamrup Metropolitan,10,0,AS
TN_Kancheepuram,10,0,TN
OR_Kandhamal,10,6,OR
MN_Kangpokpi,10,0,MN
HP_Kangra,10,0,HP
UP_Kannauj,10,0,UP
KL_Kannur,10,0,KL
UP_Kanpur Dehat,10,0,UP
UP_Kanpur Nagar,10,0,UP
TN_Kanyakumari,10,0,TN
PB_Kapurthala,10,0,PB
PY_Karaikal,10,0,PY
RJ_Karauli,10,0,RJ
AS_Karbi Anglong,10,0,AS
LA_Kargil,10,0,LA
AS_Karimganj,10,0,AS
TG_Karimnagar,10,0,TG
HR_Karnal,10,0,HR
TN_Karur,10,0,TN
KL_Kasaragod,10,0,KL
UP_Kasganj,10,0,UP
JK_Kathua,10,0,JK
BR_Katihar,10,0,BR
MP_Katni,10,0,MP
UP_Kaushambi,10,0,UP
OR_Kendrapara,10,0,OR
OR_Kendujhar,10,0,OR
BR_Khagaria,10,18,BR
TG_Khammam,10,0,TG
MP_Khandwa,10,0,MP
MP_Khargone,10,0,MP
GJ_Kheda,10,0,GJ
OR_Khordha,10,0,OR
TR_Khowai,10,0,TR
JH_Khunti,10,0,JH
HP_Kinnaur,10,0,HP
NL_Kiphire,10,0,NL
BR_Kishanganj,10,21,BR
JK_Kishtwar,10,0,JK
KA_Kodagu,10,0,KA
JH_Koderma,10,5,JH
NL_Kohima,10,0,NL
AS_Kokrajhar,10,0,AS
KA_Kolar,10,0,KA
MZ_Kolasib,10,0,MZ
MH_Kolhapur,10,0,MH
WB_Kolkata,10,0,WB
KL_Kollam,10,2678,KL
TG_Komaram Bheem,10,0,TG
CT_Kondagaon,10,0,CT
KA_Koppal,10,0,KA
OR_Koraput,10,0,OR
CT_Korba,10,0,CT
CT_Koriya,10,0,CT
RJ_Kota,10,210,RJ
KL_Kottayam,10,149,KL
KL_Kozhikode,10,0,KL
AR_Kra Daadi,10,0,AR
AP_Krishna,10,0,AP
TN_Krishnagiri,10,0,TN
JK_Kulgam,10,0,JK
HP_Kullu,10,0,HP
JK_Kupwara,10,0,JK
AP_Kurnool,10,0,AP
HR_Kurukshetra,10,0,HR
AR_Kurung Kumey,10,0,AR
UP_Kushinagar,10,1,UP
GJ_Kutch,10,0,GJ
HP_Lahaul and Spiti,10,0,HP
AS_Lakhimpur,10,0,AS
UP_Lakhimpur Kheri,10,0,UP
BR_Lakhisarai,10,81,BR
UP_Lalitpur,10,0,UP
JH_Latehar,10,21,JH
MH_Latur,10,0,MH
MZ_Lawngtlai,10,0,MZ
LA_Leh,10,0,LA
AR_Lepa Rada,10,1,AR
JH_Lohardaga,10,0,JH
AR_Lohit,10,2,AR
AR_Longding,10,0,AR
NL_Longleng,10,1,NL
AR_Lower Dibang Valley,10,0,AR
AR_Lower Siang,10,0,AR
AR_Lower Subansiri,10,0,AR
UP_Lucknow,10,0,UP
PB_Ludhiana,10,0,PB
MZ_Lunglei,10,0,MZ
BR_Madhepura,10,0,BR
BR_Madhubani,10,0,BR
TN_Madurai,10,0,TN
TG_Mahabubabad,10,0,TG
TG_Mahabubnagar,10,0,TG
UP_Maharajganj,10,0,UP
CT_Mahasamund,10,0,CT
PY_Mahe,10,0,PY
HR_Mahendragarh,10,0,HR
GJ_Mahisagar,10,0,GJ
UP_Mahoba,10,0,UP
UP_Mainpuri,10,0,UP
AS_Majuli,10,0,AS
KL_Malappuram,10,0,KL
WB_Malda,10,0,WB
OR_Malkangiri,10,0,OR
MZ_Mamit,10,0,MZ
TG_Mancherial,10,0,TG
HP_Mandi,10,0,HP
MP_Mandla,10,0,MP
MP_Mandsaur,10,0,MP
KA_Mandya,10,0,KA
PB_Mansa,10,0,PB
UP_Mathura,10,0,UP
UP_Mau,10,0,UP
OR_Mayurbhanj,10,0,OR
TG_Medak,10,0,TG
UP_Meerut,10,0,UP
GJ_Mehsana,10,0,GJ
UP_Mirzapur,10,0,UP
PB_Moga,10,0,PB
NL_Mokokchung,10,0,NL
NL_Mon,10,0,NL
UP_Moradabad,10,0,UP
GJ_Morbi,10,0,GJ
MP_Morena,10,0,MP
AS_Morigaon,10,0,AS
TG_Mulugu,10,0,TG
MH_Mumbai,10,0,MH
CT_Mungeli,10,31,CT
BR_Munger,10,0,BR
WB_Murshidabad,10,0,WB
UP_Muzaffarnagar,10,0,UP
BR_Muzaffarpur,10,0,BR
KA_Mysuru,10,0,KA
OR_Nabarangapur,10,0,OR
WB_Nadia,10,0,WB
AS_Nagaon,10,0,AS
TN_Nagapattinam,10,0,TN
TG_Nagarkurnool,10,0,TG
RJ_Nagaur,10,27,RJ
MH_Nagpur,10,0,MH
UT_Nainital,10,0,UT
BR_Nalanda,10,0,BR
AS_Nalbari,10,0,AS
TG_Nalgonda,10,0,TG
TN_Namakkal,10,0,TN
AR_Namsai,10,0,AR
MH_Nanded,10,0,MH
MH_Nandurbar,10,31,MH
TG_Narayanpet,10,0,TG
CT_Narayanpur,10,0,CT
GJ_Narmada,10,0,GJ
MP_Narsinghpur,10,3,MP
MH_Nashik,10,0,MH
GJ_Navsari,10,0,GJ
BR_Nawada,10,0,BR
OR_Nayagarh,10,2,OR
MP_Neemuch,10,0,MP
DL_New Delhi,10,0,DL
TN_Nilgiris,10,0,TN
TG_Nirmal,10,0,TG
TG_Nizamabad,10,0,TG
MN_Noney,10,0,MN
WB_North 24 Parganas,10,0,WB
DL_North Delhi,10,0,DL
DL_North East Delhi,10,0,DL
ML_North Garo Hills,10,0,ML
GA_North Goa,10,0,GA
SK_North Sikkim,10,0,SK
TR_North Tripura,10,0,TR
DL_North West Delhi,10,0,DL
OR_Nuapada,10,0,OR
HR_Nuh,10,0,HR
MH_Osmanabad,10,0,MH
AR_Pakke Kessang,10,1,AR
JH_Pakur,10,0,JH
KL_Palakkad,10,42,KL
JH_Palamu,10,6,JH
MH_Palghar,10,0,MH
RJ_Pali,10,0,RJ
HR_Palwal,10,0,HR
HR_Panchkula,10,0,HR
GJ_Panchmahal,10,0,GJ
HR_Panipat,10,0,HR
MP_Panna,10,16,MP
AR_Papum Pare,10,0,AR
MH_Parbhani,10,0,MH
WB_Paschim Bardhaman,10,0,WB
WB_Paschim Medinipur,10,0,WB
GJ_Patan,10,0,GJ
PB_Pathankot,10,0,PB
PB_Patiala,10,0,PB
BR_Patna,10,0,BR
UT_Pauri Garhwal,10,0,UT
TG_Peddapalli,10,0,TG
TN_Perambalur,10,0,TN
NL_Peren,10,0,NL
NL_Phek,10,0,NL
MN_Pherzawl,10,0,MN
UP_Pilibhit,10,0,UP
UT_Pithoragarh,10,0,UT
GJ_Porbandar,10,0,GJ
AP_Prakasam,10,0,AP
UP_Prayagraj,10,0,UP
PY_Puducherry,10,35,PY
TN_Pudukkottai,10,0,TN
JK_Pulwama,10,0,JK
JK_Punch,10,0,JK
MH_Pune,10,0,MH
WB_Purba Bardhaman,10,0,WB
WB_Purba Medinipur,10,0,WB
OR_Puri,10,0,OR
BR_Purnia,10,0,BR
WB_Purulia,10,0,WB
UP_Rae Bareli,10,0,UP
KA_Raichur,10,0,KA
MH_Raigad,10,0,MH
CT_Raigarh,10,0,CT
CT_Raipur,10,0,CT
MP_Raisen,10,0,MP
TG_Rajanna Sircilla,10,0,TG
MP_Rajgarh,10,0,MP
GJ_Rajkot,10,0,GJ
CT_Rajnandgaon,10,0,CT
JK_Rajouri,10,0,JK
RJ_Rajsamand,10,0,RJ
KA_Ramanagara,10,0,KA
TN_Ramanathapuram,10,0,TN
JK_Ramban,10,0,JK
JH_Ramgarh,10,0,JH
UP_Rampur,10,0,UP
JH_Ranchi,10,0,JH
TG_Ranga Reddy,10,0,TG
MP_Ratlam,10,0,MP
MH_Ratnagiri,10,0,MH
OR_Rayagada,10,0,OR
JK_Reasi,10,0,JK
MP_Rewa,10,0,MP
HR_Rewari,10,0,HR
ML_Ribhoi,10,0,ML
HR_Rohtak,10,0,HR
BR_Rohtas,10,1,BR
UT_Rudraprayag,10,0,UT
PB_Rupnagar,10,0,PB
PB_S.A.S. Nagar,10,0,PB
AP_S.P.S. Nellore,10,0,AP
GJ_Sabarkantha,10,0,GJ
MP_Sagar,10,0,MP
UP_Saharanpur,10,0,UP
BR_Saharsa,10,0,BR
JH_Sahibganj,10,0,JH
MZ_Saiha,10,0,MZ
TN_Salem,10,0,TN
BR_Samastipur,10,0,BR
JK_Samba,10,0,JK
OR_Sambalpur,10,40,OR
UP_Sambhal,10,0,UP
TG_Sangareddy,10,0,TG
MH_Sangli,10,44,MH
PB_Sangrur,10,0,PB
JH_Saraikela-Kharsawan,10,0,JH
BR_Saran,10,0,BR
MH_Satara,10,0,MH
MP_Satna,10,0,MP
RJ_Sawai Madhopur,10,0,RJ
MP_Sehore,10,0,MP
MN_Senapati,10,0,MN
MP_Seoni,10,7,MP
MZ_Serchhip,10,0,MZ
DL_Shahdara,10,0,DL
MP_Shahdol,10,0,MP
PB_Shahid Bhagat Singh Nagar,10,29,PB
UP_Shahjahanpur,10,10,UP
MP_Shajapur,10,4,MP
UP_Shamli,10,0,UP
BR_Sheikhpura,10,0,BR
BR_Sheohar,10,0,BR
MP_Sheopur,10,0,MP
AR_Shi Yomi,10,0,AR
HP_Shimla,10,0,HP
KA_Shivamogga,10,0,KA
MP_Shivpuri,10,0,MP
JK_Shopiyan,10,0,JK
UP_Shrawasti,10,0,UP
AR_Siang,10,0,AR
UP_Siddharthnagar,10,13,UP
TG_Siddipet,10,0,TG
MP_Sidhi,10,0,MP
RJ_Sikar,10,0,RJ
JH_Simdega,10,1,JH
MH_Sindhudurg,10,0,MH
MP_Singrauli,10,0,MP
TR_Sipahijala,10,0,TR
HP_Sirmaur,10,0,HP
RJ_Sirohi,10,0,RJ
HR_Sirsa,10,0,HR
BR_Sitamarhi,10,26,BR
UP_Sitapur,10,0,UP
TN_Sivaganga,10,0,TN
AS_Sivasagar,10,0,AS
BR_Siwan,10,0,BR
HP_Solan,10,0,HP
MH_Solapur,10,0,MH
UP_Sonbhadra,10,0,UP
HR_Sonipat,10,0,HR
AS_Sonitpur,10,0,AS
WB_South 24 Parganas,10,0,WB
DL_South Delhi,10,0,DL
DL_South East Delhi,10,0,DL
ML_South Garo Hills,10,0,ML
GA_South Goa,10,0,GA
AS_South Salmara Mankachar,10,0,AS
SK_South Sikkim,10,0,SK
TR_South Tripura,10,0,TR
DL_South West Delhi,10,0,DL
ML_South West Garo Hills,10,0,ML
ML_South West Khasi Hills,10,0,ML
PB_Sri Muktsar Sahib,10,0,PB
AP_Srikakulam,10,0,AP
JK_Srinagar,10,0,JK
OR_Subarnapur,10,31,OR
CT_Sukma,10,15,CT
UP_Sultanpur,10,0,UP
OR_Sundargarh,10,0,OR
BR_Supaul,10,0,BR
CT_Surajpur,10,0,CT
GJ_Surat,10,0,GJ
GJ_Surendranagar,10,0,GJ
CT_Surguja,10,0,CT
TG_Suryapet,10,0,TG
MN_Tamenglong,10,0,MN
GJ_Tapi,10,0,GJ
PB_Tarn Taran,10,0,PB
AR_Tawang,10,0,AR
UT_Tehri Garhwal,10,0,UT
MN_Tengnoupal,10,0,MN
MH_Thane,10,0,MH
TN_Thanjavur,10,17,TN
TN_Theni,10,0,TN
TN_Thiruvallur,10,0,TN
KL_Thiruvananthapuram,10,263,KL
TN_Thiruvarur,10,0,TN
TN_Thoothukkudi,10,0,TN
MN_Thoubal,10,0,MN
KL_Thrissur,10,0,KL
MP_Tikamgarh,10,0,MP
AS_Tinsukia,10,0,AS
AR_Tirap,10,0,AR
TN_Tiruchirappalli,10,0,TN
TN_Tirunelveli,10,0,TN
TN_Tiruppur,10,0,TN
TN_Tiruvannamalai,10,0,TN
RJ_Tonk,10,0,RJ
NL_Tuensang,10,0,NL
KA_Tumakuru,10,0,KA
RJ_Udaipur,10,0,RJ
AS_Udalguri,10,0,AS
UT_Udham Singh Nagar,10,0,UT
JK_Udhampur,10,0,JK
KA_Udupi,10,0,KA
MP_Ujjain,10,0,MP
MN_Ukhrul,10,0,MN
MP_Umaria,10,0,MP
HP_Una,10,0,HP
UP_Unnao,10,0,UP
TR_Unokoti,10,0,TR
AR_Upper Dibang Valley,10,0,AR
AR_Upper Siang,10,0,AR
AR_Upper Subansiri,10,0,AR
CT_Uttar Bastar Kanker,10,0,CT
WB_Uttar Dinajpur,10,0,WB
KA_Uttara Kannada,10,0,KA
UT_Uttarkashi,10,0,UT
GJ_Vadodara,10,0,GJ
BR_Vaishali,10,0,BR
GJ_Valsad,10,4,GJ
UP_Varanasi,10,0,UP
TN_Vellore,10,0,TN
MP_Vidisha,10,0,MP
TG_Vikarabad,10,0,TG
TN_Viluppuram,10,0,TN
TN_Virudhunagar,10,0,TN
AP_Visakhapatnam,10,0,AP
AP_Vizianagaram,10,0,AP
TG_Wanaparthy,10,0,TG
TG_Warangal Rural,10,0,TG
TG_Warangal Urban,10,0,TG
MH_Wardha,10,0,MH
MH_Washim,10,0,MH
KL_Wayanad,10,940,KL
DL_West Delhi,10,0,DL
ML_West Garo Hills,10,0,ML
AP_West Godavari,10,0,AP
ML_West Jaintia Hills,10,0,ML
AR_West Kameng,10,0,AR
AS_West Karbi Anglong,10,0,AS
ML_West Khasi Hills,10,0,ML
AR_West Siang,10,0,AR
SK_West Sikkim,10,0,SK
JH_West Singhbhum,10,0,JH
TR_West Tripura,10,0,TR
NL_Wokha,10,0,NL
AP_Y.S.R. Kadapa,10,32,AP
TG_Yadadri Bhuvanagiri,10,0,TG
KA_Yadgir,10,0,KA
HR_Yamunanagar,10,0,HR
MH_Yavatmal,10,105,MH
NL_Zunheboto,10,0,NL
TG_Adilabad,11,0,TG
MP_Agar Malwa,11,0,MP
UP_Agra,11,0,UP
GJ_Ahmedabad,11,0,GJ
MH_Ahmednagar,11,322,MH
MZ_Aizawl,11,0,MZ
RJ_Ajmer,11,0,RJ
MH_Akola,11,306,MH
KL_Alappuzha,11,163,KL
UP_Aligarh,11,0,UP
WB_Alipurduar,11,0,WB
MP_Alirajpur,11,0,MP
UT_Almora,11,0,UT
RJ_Alwar,11,0,RJ
HR_Ambala,11,0,HR
UP_Ambedkar Nagar,11,0,UP
UP_Amethi,11,0,UP
MH_Amravati,11,2429,MH
GJ_Amreli,11,0,GJ
PB_Amritsar,11,58,PB
UP_Amroha,11,0,UP
GJ_Anand,11,0,GJ
AP_Anantapur,11,0,AP
JK_Anantnag,11,0,JK
OR_Angul,11,0,OR
AR_Anjaw,11,0,AR
MP_Anuppur,11,0,MP
BR_Araria,11,0,BR
GJ_Aravalli,11,0,GJ
TN_Ariyalur,11,0,TN
BR_Arwal,11,0,BR
MP_Ashoknagar,11,0,MP
UP_Auraiya,11,0,UP
UP_Ayodhya,11,0,UP
UP_Azamgarh,11,0,UP
KA_Bagalkote,11,0,KA
UT_Bageshwar,11,0,UT
UP_Baghpat,11,0,UP
UP_Bahraich,11,0,UP
AS_Baksa,11,0,AS
MP_Balaghat,11,0,MP
OR_Balangir,11,0,OR
OR_Balasore,11,0,OR
KA_Ballari,11,0,KA
UP_Ballia,11,0,UP
CT_Balod,11,0,CT
CT_Baloda Bazar,11,99,CT
CT_Bametara,11,0,CT
GJ_Banaskantha,11,42,GJ
UP_Banda,11,0,UP
JK_Bandipora,11,0,JK
BR_Banka,11,0,BR
WB_Bankura,11,0,WB
RJ_Banswara,11,0,RJ
UP_Barabanki,11,0,UP
JK_Baramulla,11,0,JK
RJ_Baran,11,0,RJ
UP_Bareilly,11,0,UP
OR_Bargarh,11,0,OR
RJ_Barmer,11,0,RJ
PB_Barnala,11,0,PB
AS_Barpeta,11,0,AS
MP_Barwani,11,0,MP
CT_Bastar,11,0,CT
UP_Basti,11,40,UP
PB_Bathinda,11,0,PB
